,seqnames,start,end,width,strand,score,cluster,tpm,nr_ctss,dominant_ctss,tpm.dominant_ctss,q_0.1,q_0.9,interquantile_width
35,chr1,45478608,45478610,3,+,2.44661234715544,35,2.44661234715544,2,45478610,1.37371533039685,0,2,3
36,chr1,45478638,45478647,10,+,2.32693936105278,36,2.32693936105278,2,45478647,1.4942023309261,0,9,10
37,chr1,46049713,46049717,5,+,5.53823585109985,37,5.53823585109985,3,46049713,1.9768962360245,0,4,5
38,chr1,46153853,46153873,21,+,5.97966153434352,38,5.97966153434352,4,46153868,2.1279501844661,0,20,21
39,chr1,46769333,46769383,51,+,127.180521701902,39,127.180521701902,27,46769370,36.9738401023794,28,43,16
40,chr1,52195522,52195529,8,+,2.47783526512509,40,2.47783526512509,2,52195529,1.67508113661044,0,7,8
41,chr1,52870274,52870275,2,+,3.23395202948575,41,3.23395202948575,2,52870274,2.52108987812283,0,1,2
42,chr1,54665840,54665867,28,+,12.1735433895344,42,12.1735433895344,8,54665840,2.40006607885824,0,27,28
43,chr1,68150880,68150884,5,+,9.58322163224432,43,9.58322163224432,3,68150884,6.59481196929525,0,4,5
44,chr1,76190440,76190443,4,+,3.01868801682803,44,3.01868801682803,2,76190440,1.67508113661044,0,3,4
45,chr1,76251940,76251942,3,+,5.85184703165257,45,5.85184703165257,3,76251941,3.82474489999725,0,2,3
46,chr1,93297568,93297638,71,+,128.184674221598,46,128.184674221598,29,93297597,35.6127636374513,28,37,10
47,chr1,109642813,109642825,13,+,15.5977887430015,47,15.5977887430015,12,109642821,3.8551118972728,0,10,11
48,chr1,109642846,109642854,9,+,6.10285481124239,48,6.10285481124239,7,109642854,1.31350398204228,0,8,9
49,chr1,109756540,109756554,15,+,6.75299897073201,49,6.75299897073201,5,109756554,2.1279501844661,0,14,15
50,chr1,109756578,109756579,2,+,3.320832997936,50,3.320832997936,2,109756579,2.06751764985762,0,1,2
51,chr1,110091237,110091257,21,+,2.14664553635753,51,2.14664553635753,2,110091237,1.40382921285599,0,20,21
52,chr1,111992073,111992125,53,+,36.6887795322071,52,36.6887795322071,29,111992116,4.73655545464875,13,48,36
53,chr1,113162440,113162457,18,+,24.3120383274231,53,24.3120383274231,8,113162454,8.36575549026662,12,16,5
54,chr1,116915865,116915867,3,+,6.2706475695625,54,6.2706475695625,3,116915866,3.76401687340575,0,2,3
55,chr1,144534036,144534040,5,+,1.69522365017416,55,1.69522365017416,5,144534038,1.37371533039685,1,2,2
56,chr1,145096408,145096410,3,+,4.06203523487156,56,4.06203523487156,3,145096408,1.76558203217871,0,2,3
57,chr1,145382756,145382759,4,+,0.649884706820918,57,0.649884706820918,3,145382757,0.533371820528779,0,1,2
58,chr1,145438487,145438496,10,+,18.3971163864154,58,18.3971163864154,10,145438490,5.34525405894842,2,8,7
59,chr1,149858464,149858483,20,+,136.200655739023,59,136.200655739023,16,149858468,71.667489932358,3,10,8
60,chr1,150266281,150266291,11,+,4.0929703148862,60,4.0929703148862,3,150266288,1.9165008559747,0,10,11
61,chr1,150480583,150480586,4,+,8.49881867924759,61,8.49881867924759,4,150480585,4.91910097249944,0,3,4
62,chr1,150521884,150521893,10,+,5.90442381216598,62,5.90442381216598,3,150521884,2.58161986101174,0,9,10
63,chr1,151372039,151372050,12,+,10.2652229018363,63,10.2652229018363,4,151372049,6.53380937799244,0,11,12
64,chr1,153606556,153606562,7,+,2.83807350917475,64,2.83807350917475,2,153606562,1.64492300742625,0,6,7
65,chr1,153963235,153963244,10,+,43.9879093026233,65,43.9879093026233,6,153963238,19.8117189979287,1,4,4
66,chr1,154245100,154245117,18,+,5.51584354618777,66,5.51584354618777,5,154245105,1.4942023309261,0,17,18
67,chr1,155278657,155278664,8,+,4.60631710864185,67,4.60631710864185,3,155278664,2.06751764985762,0,7,8
68,chr1,155278728,155278731,4,+,1.90557933253637,68,1.90557933253637,2,155278731,1.04285051185105,0,3,4
69,chr1,155658871,155658884,14,+,12.8836649040064,69,12.8836649040064,5,155658882,6.47281147366148,10,12,3
70,chr1,156084501,156084503,3,+,11.6353209808151,70,11.6353209808151,3,156084502,9.03834126621062,0,2,3
71,chr1,156182797,156182798,2,+,5.04552355734255,71,5.04552355734255,2,156182798,3.52118671517033,0,1,2
72,chr1,156737327,156737331,5,+,5.06037884197761,72,5.06037884197761,3,156737327,2.85414566388291,0,4,5
73,chr1,160313173,160313176,4,+,1.78546669298132,73,1.78546669298132,2,160313176,0.922737872296004,0,3,4
74,chr1,161123768,161123773,6,+,2.59813954611002,74,2.59813954611002,2,161123768,1.7354107254247,0,5,6
75,chr1,161172157,161172162,6,+,5.40544039397083,75,5.40544039397083,2,161172162,2.76327886688345,0,5,6
76,chr1,161284171,161284172,2,+,2.17605322037438,76,2.17605322037438,2,161284171,1.25331534807838,0,1,2
77,chr1,161475212,161475222,11,+,9.08211878170679,77,9.08211878170679,5,161475220,3.15720302413229,0,8,9
78,chr1,162531511,162531513,3,+,8.39895302209514,78,8.39895302209514,3,162531512,5.7412188839272,0,2,3
79,chr1,171454669,171454690,22,+,10.6207861077485,79,10.6207861077485,7,171454689,2.73299535921089,0,21,22
80,chr1,173446445,173446485,41,+,65.3308755869817,80,65.3308755869817,17,173446481,16.3055371424401,8,36,29
81,chr1,173446522,173446528,7,+,5.02633167145023,81,5.02633167145023,3,173446527,2.21862535848185,0,6,7
82,chr1,174969161,174969215,55,+,6.94770528652773,82,6.94770528652773,11,174969187,1.1931505017485,5,49,45
83,chr1,182808481,182808491,11,+,17.7721394000229,83,17.7721394000229,8,182808490,4.31084502952929,1,9,9
84,chr1,201924631,201924643,13,+,8.68896350681483,84,8.68896350681483,5,201924634,3.6122323665344,0,12,13
85,chr1,203830724,203830731,8,+,4.97896747108965,85,4.97896747108965,3,203830727,3.6122323665344,0,3,4
86,chr1,207495019,207495029,11,+,13.4326988231701,86,13.4326988231701,7,207495023,4.55406783132925,0,7,8
87,chr1,207818478,207818481,4,+,3.3453482632131,87,3.3453482632131,3,207818478,2.21862535848185,0,3,4
88,chr1,207925454,207925458,5,+,7.36419390469022,88,7.36419390469022,5,207925457,3.6122323665344,0,4,5
89,chr1,214776538,214776557,20,+,2.55842661449258,89,2.55842661449258,3,214776557,0.982779081249068,0,19,20
90,chr1,218458635,218458653,19,+,2.50027359912067,90,2.50027359912067,3,218458635,1.34360688021759,0,18,19
91,chr1,225117384,225117394,11,+,2.86982847171569,91,2.86982847171569,2,225117384,2.00709965103037,0,10,11
92,chr1,225965527,225965540,14,+,6.20088355040159,92,6.20088355040159,6,225965528,1.70524373520115,0,13,14
93,chr1,226250415,226250417,3,+,6.40646528950186,93,6.40646528950186,2,226250417,3.8551118972728,0,2,3
94,chr1,228270398,228270431,34,+,28.3242765351583,94,28.3242765351583,17,228270423,4.34124183126417,2,29,28
95,chr1,228327980,228327983,4,+,2.4175235567536,95,2.4175235567536,2,228327980,1.61476942823894,0,3,4
96,chr1,228645804,228645808,5,+,2.11705814856747,96,2.11705814856747,2,228645804,1.46407282077684,0,4,5
97,chr1,228675083,228675095,13,+,1.4857223579173,97,1.4857223579173,2,228675095,0.832737030126678,0,12,13
98,chr1,230202982,230202985,4,+,1.3961006412141,98,1.3961006412141,2,230202985,0.86272882068532,0,3,4
99,chr1,235530742,235530745,4,+,1.93562583744392,99,1.93562583744392,2,235530742,1.0728970167586,0,3,4
100,chr1,245725176,245725177,2,+,0.116512886292139,100,0.116512886292139,2,245725176,0.0875833685928955,0,1,2
101,chr1,894631,894636,6,-,4.1083489408177,101,4.1083489408177,2,894636,2.97533831753701,0,5,6
102,chr1,1260038,1260040,3,-,3.14136323077786,102,3.14136323077786,2,1260040,2.21862535848185,0,2,3
103,chr1,1342658,1342682,25,-,7.33132751727104,103,7.33132751727104,5,1342673,3.06625957269437,10,15,6
104,chr1,1510223,1510243,21,-,5.89615086797974,104,5.89615086797974,4,1510243,2.46057185430776,17,20,4
105,chr1,1822509,1822526,18,-,4.39246304764028,105,4.39246304764028,3,1822515,1.70524373520115,0,17,18
106,chr1,6259646,6259693,48,-,148.392848511341,106,148.392848511341,29,6259654,32.8610032413513,2,27,26
107,chr1,6614595,6614596,2,-,2.1460445441308,107,2.1460445441308,2,6614596,1.25331534807838,0,1,2
108,chr1,8938702,8938788,87,-,232.89031176504,108,232.89031176504,42,8938745,62.6823322827368,37,58,22
109,chr1,11120066,11120077,12,-,8.90364038314926,109,8.90364038314926,7,11120075,2.70271461295544,3,9,7
110,chr1,11159908,11159926,19,-,2.41682740451541,110,2.41682740451541,2,11159908,1.46407282077684,0,18,19
111,chr1,17380523,17380533,11,-,10.9253697064629,111,10.9253697064629,5,17380527,4.49325187824978,0,10,11
112,chr1,19536751,19536760,10,-,13.8784680260407,112,13.8784680260407,7,19536760,3.24816804268546,1,9,9
113,chr1,19578014,19578018,5,-,2.43895115306515,113,2.43895115306515,3,19578018,1.04285051185105,0,4,5
114,chr1,19812027,19812031,5,-,2.71833661591728,114,2.71833661591728,2,19812027,1.76558203217871,0,4,5
115,chr1,21503386,21503390,5,-,2.47679892479712,115,2.47679892479712,2,21503390,1.43394841294607,0,4,5
116,chr1,22109584,22109585,2,-,2.50665448379078,116,2.50665448379078,2,22109584,1.31350398204228,0,1,2
117,chr1,23670768,23670777,10,-,5.32769950735013,117,5.32769950735013,3,23670774,2.24885725833435,0,9,10
118,chr1,23885990,23885994,5,-,14.4616510579941,118,14.4616510579941,5,23885990,4.28044999164217,0,4,5
119,chr1,24306816,24306819,4,-,8.61641002935701,119,8.61641002935701,4,24306817,4.67571970508189,0,3,4
120,chr1,25573945,25573945,1,-,6.41181829974195,120,6.41181829974195,1,25573945,6.41181829974195,0,0,1
121,chr1,26232908,26232913,6,-,37.0658952032132,121,37.0658952032132,6,26232910,23.8470502782456,1,3,3
122,chr1,27816657,27816669,13,-,3.46005558978407,122,3.46005558978407,3,27816669,1.5544762572477,0,12,13
123,chr1,28908378,28908386,9,-,10.6649821876699,123,10.6649821876699,5,28908384,5.07126493210064,0,7,8
124,chr1,29309147,29309158,12,-,36.0428054721806,124,36.0428054721806,11,29309149,18.3962726838489,2,9,8
125,chr1,31230663,31230696,34,-,1.26250158959844,125,1.26250158959844,8,31230663,0.294875905012003,0,32,33
126,chr1,31769629,31769635,7,-,2.74822185616639,126,2.74822185616639,2,31769629,1.7354107254247,0,6,7
127,chr1,32403916,32403922,7,-,2.05570503288782,127,2.05570503288782,2,32403916,1.10295044914925,0,6,7
128,chr1,32403948,32403969,22,-,9.96765056664977,128,9.96765056664977,6,32403969,3.30882307527152,0,21,22
129,chr1,32801831,32801836,6,-,28.1131337938819,129,28.1131337938819,6,32801834,14.7082149531657,1,4,4
130,chr1,33116136,33116146,11,-,2.26625856578085,130,2.26625856578085,2,33116136,1.31350398204228,0,10,11
131,chr1,33282918,33282959,42,-,12.3836906987869,131,12.3836906987869,6,33282931,3.64258513814767,10,41,32
132,chr1,33502480,33502484,5,-,10.5236127076663,132,10.5236127076663,4,33502480,5.22346648135765,0,4,5
133,chr1,35658733,35658750,18,-,98.2796472477127,133,98.2796472477127,11,35658746,47.6901826841478,11,15,5
134,chr1,36107105,36107144,40,-,56.9782206453321,134,56.9782206453321,23,36107120,8.64085237425884,5,30,26
135,chr1,36929983,36929985,3,-,3.35081078920613,135,3.35081078920613,2,36929983,2.03730680716385,0,2,3
136,chr1,38019886,38019894,9,-,1.69572946793278,136,1.69572946793278,2,38019886,1.01281113074169,0,8,9
137,chr1,38061536,38061538,3,-,4.61882200424252,137,4.61882200424252,2,38061536,2.52108987812283,0,2,3
138,chr1,38455683,38455694,12,-,2.80887572162523,138,2.80887572162523,2,38455694,1.85612113788666,0,11,12
139,chr1,38471163,38471189,27,-,15.9315890228138,139,15.9315890228138,7,38471186,6.59481196929525,0,25,26
140,chr1,40042458,40042463,6,-,17.7158656759585,140,17.7158656759585,6,40042462,9.03834126621062,2,4,3
141,chr1,40349168,40349178,11,-,6.38847472362416,141,6.38847472362416,3,40349176,3.36948726034349,0,10,11
142,chr1,40562917,40562926,10,-,4.98771655842286,142,4.98771655842286,4,40562919,2.00709965103037,0,9,10
143,chr1,43424532,43424539,8,-,5.03664392791388,143,5.03664392791388,3,43424539,3.4908424451692,0,7,8
144,chr1,43637950,43637968,19,-,5.31581889848234,144,5.31581889848234,4,43637950,1.8259373074213,0,18,19
145,chr1,45187567,45187582,16,-,598.835016917099,145,598.835016917099,16,45187574,273.910743653709,6,9,4
146,chr1,45246410,45246420,11,-,2.40838046609306,146,2.40838046609306,3,45246410,0.922737872296004,0,10,11
147,chr1,45285666,45285670,5,-,6.82444520755601,147,6.82444520755601,5,45285669,2.79356510620425,0,3,4
148,chr1,45987554,45987560,7,-,63.3450130789876,148,63.3450130789876,7,45987556,29.4625905947533,1,4,4
149,chr1,52344393,52344403,11,-,8.35368079318686,149,8.35368079318686,5,52344399,3.15720302413229,0,10,11
150,chr1,53704165,53704199,35,-,15.4399982100502,150,15.4399982100502,8,53704190,4.73655545464875,3,34,32
151,chr1,55352858,55352868,11,-,3.83666517878375,151,3.83666517878375,2,55352868,2.82385404804206,0,10,11
152,chr1,62190805,62190813,9,-,2.29616585992943,152,2.29616585992943,2,62190813,1.25331534807838,0,8,9
153,chr1,67896083,67896101,19,-,18.9104450765396,153,18.9104450765396,9,67896085,10.2622615882515,2,17,16
154,chr1,71546702,71546725,24,-,17.5320264632648,154,17.5320264632648,10,71546718,4.88867279075616,10,18,9
155,chr1,78444745,78444794,50,-,23.6705259799569,155,23.6705259799569,11,78444748,5.19302321697136,0,39,40
156,chr1,78470237,78470238,2,-,0.442366949106413,156,0.442366949106413,2,78470238,0.384174161184073,0,1,2
157,chr1,84971847,84971887,41,-,17.0365877669279,157,17.0365877669279,10,84971850,3.18752233067546,3,40,38
158,chr1,84972257,84972264,8,-,2.9724503722152,158,2.9724503722152,4,84972264,1.01281113074169,0,7,8
159,chr1,86174098,86174116,19,-,1.78614097359915,159,1.78614097359915,2,86174098,1.16307736315048,0,18,19
160,chr1,87379797,87379809,13,-,3.91953024708536,160,3.91953024708536,6,87379807,1.04285051185105,0,12,13
161,chr1,89357247,89357250,4,-,4.61134254809731,161,4.61134254809731,3,89357250,2.97533831753701,0,3,4
162,chr1,91852823,91852889,67,-,24.1130885228524,162,24.1130885228524,19,91852844,2.82385404804206,15,63,49
163,chr1,91852913,91852948,36,-,14.8338225747589,163,14.8338225747589,16,91852914,1.61476942823894,1,23,23
164,chr1,91852978,91852997,20,-,2.22035150699257,164,2.22035150699257,5,91852997,0.742816323501549,0,19,20
165,chr1,91853091,91853125,35,-,9.18726620527224,165,9.18726620527224,14,91853107,1.52433684217222,0,23,24
166,chr1,94374952,94374957,6,-,1.51134144365922,166,1.51134144365922,3,94374955,0.772780442434132,0,5,6
167,chr1,101491333,101491340,8,-,3.04885061541874,167,3.04885061541874,2,101491333,1.70524373520115,0,7,8
168,chr1,109969056,109969070,15,-,16.8207402741509,168,16.8207402741509,9,109969059,4.0981175073349,2,14,13
169,chr1,110950315,110950316,2,-,3.08051120736876,169,3.08051120736876,2,110950316,2.09773212611969,0,1,2
170,chr1,111506542,111506544,3,-,4.68008297130421,170,4.68008297130421,2,111506544,2.85414566388291,0,2,3
171,chr1,113249748,113249750,3,-,7.15758159261532,171,7.15758159261532,3,113249749,5.1017022701815,0,2,3
172,chr1,113498816,113498821,6,-,14.0716592588532,172,14.0716592588532,6,113498817,6.01548111128707,1,4,4
173,chr1,115124234,115124236,3,-,2.2690832146944,173,2.2690832146944,2,115124236,1.76558203217871,0,2,3
174,chr1,115300585,115300615,31,-,44.7561521872846,174,44.7561521872846,12,115300604,13.603204157246,15,23,9
175,chr1,144995017,144995052,36,-,22.308489760552,175,22.308489760552,13,144995022,5.01039477499356,0,34,35
176,chr1,146556302,146556305,4,-,0.352278694809488,176,0.352278694809488,3,146556303,0.265156389187905,0,1,2
177,chr1,149783924,149783928,5,-,5.54690931067855,177,5.54690931067855,5,149783925,1.52433684217222,0,4,5
178,chr1,149858219,149858238,20,-,272.837565793411,178,272.837565793411,17,149858232,166.545395741136,9,15,7
179,chr1,149859511,149859516,6,-,19.1443485012468,179,19.1443485012468,6,149859513,7.11351740314687,1,4,4
180,chr1,150208459,150208461,3,-,8.54960930000377,180,8.54960930000377,3,150208460,5.80215690501543,0,2,3
181,chr1,150552074,150552086,13,-,11.13136059944,181,11.13136059944,5,150552086,3.6122323665344,1,12,12
182,chr1,151032049,151032059,11,-,2.83788301826296,182,2.83788301826296,2,151032049,1.5544762572477,0,10,11
183,chr1,151345179,151345181,3,-,3.35020251479027,183,3.35020251479027,2,151345181,1.76558203217871,0,2,3
184,chr1,151735967,151735972,6,-,4.01700454979056,184,4.01700454979056,2,151735972,2.82385404804206,0,5,6
185,chr1,152009446,152009487,42,-,22.7109625621697,185,22.7109625621697,15,152009480,3.33915403401503,2,39,38
186,chr1,153643448,153643469,22,-,23.1850065733697,186,23.1850065733697,9,153643463,6.10692496516336,11,21,11
187,chr1,153950134,153950150,17,-,4.40706317604035,187,4.40706317604035,2,153950134,2.30933104992066,0,16,17
188,chr1,154155684,154155694,11,-,3.73074277920318,188,3.73074277920318,3,154155684,1.67508113661044,0,10,11
189,chr1,155145733,155145780,48,-,10.8664027982327,189,10.8664027982327,9,155145778,2.52108987812283,17,47,31
190,chr1,155271224,155271229,6,-,2.89823835550463,190,2.89823835550463,2,155271224,1.64492300742625,0,5,6
191,chr1,155990716,155990742,27,-,9.30036619542268,191,9.30036619542268,7,155990724,2.85414566388291,0,26,27
192,chr1,156252598,156252616,19,-,1.96604620388558,192,1.96604620388558,2,156252616,1.22322988038403,0,18,19
193,chr1,156308030,156308084,55,-,23.9099026418225,193,23.9099026418225,19,156308048,3.0965716220732,6,53,48
194,chr1,156631198,156631201,4,-,2.26644452644927,194,2.26644452644927,2,156631201,1.37371533039685,0,3,4
195,chr1,156631230,156631233,4,-,7.80503964733963,195,7.80503964733963,4,156631232,4.61489046916227,0,2,3
196,chr1,156721456,156721477,22,-,34.3332565990577,196,34.3332565990577,14,156721466,8.54914528867777,4,17,14
197,chr1,158656505,158656506,2,-,1.12937143431711,197,1.12937143431711,2,158656505,0.982779081249068,0,1,2
198,chr1,159895268,159895302,35,-,89.3961776017269,198,89.3961776017269,16,159895297,41.2452816054108,24,32,9
199,chr1,160254920,160254923,4,-,2.37965979065126,199,2.37965979065126,3,160254922,1.10295044914925,0,3,4
200,chr1,160313037,160313040,4,-,1.96604620388558,200,1.96604620388558,2,160313037,1.22322988038403,0,3,4
201,chr1,161087827,161087842,16,-,5.14134348266046,201,5.14134348266046,4,161087827,2.70271461295544,0,15,16
202,chr1,165738091,165738125,35,-,10.0050720325965,202,10.0050720325965,6,165738105,3.0965716220732,0,17,18
203,chr1,167132091,167132099,9,-,4.9275428737525,203,4.9275428737525,4,167132098,2.27909250336568,0,8,9
204,chr1,167522992,167523002,11,-,13.5389292237711,204,13.5389292237711,9,167522999,4.70613677085221,0,9,10
205,chr1,167905233,167905234,2,-,5.10306528429257,205,5.10306528429257,2,167905233,2.88443992581072,0,1,2
206,chr1,182360924,182360928,5,-,17.9897417979575,206,17.9897417979575,5,182360925,8.82429049553939,1,3,3
207,chr1,186344360,186344386,27,-,9.35291656108637,207,9.35291656108637,7,186344360,2.79356510620425,0,25,26
208,chr1,193028467,193028469,3,-,3.16176795071319,208,3.16176795071319,3,193028469,1.79575758289664,0,2,3
209,chr1,202311060,202311065,6,-,9.80682278153798,209,9.80682278153798,5,202311064,4.1285016972301,0,4,5
210,chr1,202777547,202777550,4,-,5.88370908051072,210,5.88370908051072,3,202777549,4.0981175073349,0,3,4
211,chr1,204380939,204380945,7,-,2.29621789175695,211,2.29621789175695,2,204380939,1.28340676101526,0,6,7
212,chr1,205687209,205687213,5,-,7.31120572735634,212,7.31120572735634,4,205687212,3.39982273417733,0,4,5
213,chr1,205719310,205719335,26,-,8.14322915797768,213,8.14322915797768,5,205719310,3.24816804268546,0,25,26
214,chr1,220219782,220219819,38,-,4.08232173840653,214,4.08232173840653,4,220219801,1.34360688021759,0,37,38
215,chr1,220219840,220219852,13,-,2.13871897776644,215,2.13871897776644,3,220219840,0.832737030126678,0,12,13
216,chr1,224622496,224622499,4,-,2.50701346166779,216,2.50701346166779,2,224622499,1.4942023309261,0,3,4
217,chr1,226374413,226374424,12,-,2.19941397891775,217,2.19941397891775,3,226374424,1.04285051185105,0,11,12
218,chr1,226595786,226595797,12,-,7.91483037223249,218,7.91483037223249,4,226595791,3.55153313740711,0,11,12
219,chr1,228645568,228645574,7,-,10.2766416935223,219,10.2766416935223,4,228645574,4.06773517130307,1,6,6
220,chr1,233425238,233425239,2,-,0.738600654550018,220,0.738600654550018,2,233425239,0.413980520816689,0,1,2
221,chr1,235292144,235292154,11,-,26.0147024279501,221,26.0147024279501,8,235292152,10.1092027039649,1,9,9
222,chr1,241683010,241683061,52,-,24.9543060341934,222,24.9543060341934,16,241683044,3.82474489999725,3,45,43
223,chr1,241803668,241803671,4,-,3.41059739513436,223,3.41059739513436,2,241803671,1.85612113788666,0,3,4
224,chr1,244615211,244615215,5,-,4.23124898829467,224,4.23124898829467,2,244615211,3.2784944045561,0,4,5
225,chr1,245027772,245027848,77,-,79.2406857499399,225,79.2406857499399,32,245027785,9.13009014199156,12,74,63
226,chr1,246151848,246151854,7,-,6.37618988339514,226,6.37618988339514,4,246151853,3.0056428959727,0,6,7
227,chr10,1034374,1034402,29,+,4.05179019273448,227,4.05179019273448,4,1034377,1.22322988038403,0,28,29
228,chr10,3109740,3109744,5,+,5.80314589672777,228,5.80314589672777,2,3109740,4.06773517130307,0,4,5
229,chr10,5005606,5005609,4,+,4.89911204350007,229,4.89911204350007,4,5005607,2.24885725833435,1,3,3
230,chr10,5488572,5488573,2,+,2.86790203363283,230,2.86790203363283,2,5488572,1.46407282077684,0,1,2
231,chr10,7830117,7830156,40,+,42.1872465626328,231,42.1872465626328,18,7830140,12.4069450418559,15,28,14
232,chr10,16933889,16933891,3,+,0.322315997497109,232,0.322315997497109,3,16933891,0.20580311120497,0,2,3
233,chr10,17271273,17271281,9,+,28.1875264153768,233,28.1875264153768,8,17271277,15.4452720237435,2,6,5
234,chr10,60028922,60028933,12,+,3.84491271140501,234,3.84491271140501,4,60028925,1.7354107254247,0,11,12
235,chr10,60145170,60145198,29,+,13.5551728522323,235,13.5551728522323,7,60145172,3.8551118972728,0,23,24
236,chr10,62538234,62538255,22,+,27.1136522059764,236,27.1136522059764,8,62538236,12.6829237709235,1,4,4
237,chr10,70091816,70091853,38,+,46.858905862267,237,46.858905862267,14,70091821,16.0597081044734,3,27,25
238,chr10,70480971,70481005,35,+,5.7004532422662,238,5.7004532422662,5,70480996,2.03730680716385,0,25,26
239,chr10,70661071,70661072,2,+,2.44646584982688,239,2.44646584982688,2,70661072,1.25331534807838,0,1,2
240,chr10,70715919,70715950,32,+,40.866392863673,240,40.866392863673,16,70715926,13.541835791186,4,13,10
241,chr10,70847858,70847868,11,+,20.2864343407563,241,20.2864343407563,7,70847859,5.37570454244545,1,8,8
242,chr10,70940003,70940023,21,+,1.69626686258258,242,1.69626686258258,2,70940023,1.13301062328069,0,20,21
243,chr10,71075522,71075528,7,+,4.00168545789817,243,4.00168545789817,3,71075525,1.79575758289664,0,6,7
244,chr10,71075566,71075580,15,+,8.32523988354883,244,8.32523988354883,8,71075575,2.09773212611969,5,14,10
245,chr10,72163896,72163914,19,+,16.5677867049265,245,16.5677867049265,10,72163901,5.07126493210064,1,15,15
246,chr10,74033680,74033683,4,+,8.36793015924421,246,8.36793015924421,3,74033682,5.71075186591411,0,3,4
247,chr10,75541807,75541829,23,+,7.38382434400638,247,7.38382434400638,5,75541829,2.24885725833435,0,22,23
248,chr10,75757871,75757875,5,+,19.052297055421,248,19.052297055421,5,75757874,9.68074020652578,1,3,3
