,seqnames,start,end,width,strand,score,cluster,tpm,nr_ctss,dominant_ctss,tpm.dominant_ctss,q_0.1,q_0.9,interquantile_width
98,chr1,230202982,230202985,4,+,4.60091607510064,98,4.60091607510064,2,230202985,2.70810868871453,0,3,4
99,chr1,235530742,235530745,4,+,1.9368956644915,99,1.9368956644915,2,235530745,1.27613070042047,0,3,4
100,chr1,245725176,245725177,2,+,3.39194967174026,100,3.39194967174026,2,245725176,2.38678456661913,0,1,2
101,chr1,894631,894636,6,-,2.67575554161159,101,2.67575554161159,2,894636,1.62134478346606,0,5,6
102,chr1,1260038,1260040,3,-,2.70109741210953,102,2.70109741210953,2,1260040,1.89280738638611,0,2,3
103,chr1,1342658,1342682,25,-,6.33498627715266,103,6.33498627715266,5,1342673,2.68338546525613,0,24,25
104,chr1,1510223,1510243,21,-,6.24352566835364,104,6.24352566835364,4,1510243,3.02959446727756,0,20,21
105,chr1,1822509,1822526,18,-,3.63131833396991,105,3.63131833396991,3,1822515,1.30077687540392,0,17,18
106,chr1,6259646,6259693,48,-,68.0933503236793,106,68.0933503236793,29,6259654,13.6333912470818,6,27,22
107,chr1,6614595,6614596,2,-,2.97138868293383,107,2.97138868293383,2,6614596,1.57200771859452,0,1,2
108,chr1,8938702,8938788,87,-,210.337955593249,108,210.337955593249,42,8938745,60.4656809397717,40,67,28
109,chr1,11120066,11120077,12,-,4.3091267045793,109,4.3091267045793,7,11120075,1.3747271039906,0,11,12
110,chr1,11159908,11159926,19,-,2.15831425383719,110,2.15831425383719,2,11159908,1.32542502505195,0,18,19
111,chr1,17380523,17380533,11,-,9.74376441740131,111,9.74376441740131,5,17380527,3.99486641769635,0,5,6
112,chr1,19536751,19536760,10,-,10.3201014881016,112,10.3201014881016,7,19536754,2.38678456661913,1,9,9
113,chr1,19578014,19578018,5,-,3.68062440005388,113,3.68062440005388,3,19578018,1.3747271039906,0,4,5
114,chr1,19812027,19812031,5,-,1.78888790107976,114,1.78888790107976,2,19812027,1.02978668690052,0,4,5
115,chr1,21503386,21503390,5,-,1.96135623627907,115,1.96135623627907,2,21503390,1.22684442719199,0,4,5
116,chr1,22109584,22109585,2,-,1.64176306798237,116,1.64176306798237,2,22109585,1.15293082275338,0,1,2
117,chr1,23670768,23670777,10,-,4.64292786782362,117,4.64292786782362,3,23670774,2.18913614533879,0,9,10
118,chr1,23885990,23885994,5,-,12.3332785853773,118,12.3332785853773,5,23885992,3.72249849534792,0,4,5
119,chr1,24306816,24306819,4,-,10.3238841834355,119,10.3238841834355,4,24306817,5.65536949868023,0,3,4
120,chr1,25573945,25573945,1,-,5.06028772151509,120,5.06028772151509,1,25573945,5.06028772151509,0,0,1
121,chr1,26232908,26232913,6,-,27.8920312034381,121,27.8920312034381,6,26232910,16.3727392405363,1,4,4
122,chr1,27816657,27816669,13,-,1.5160472482403,122,1.5160472482403,3,27816669,0.783693988013981,0,12,13
123,chr1,28908378,28908386,9,-,13.1532439053386,123,13.1532439053386,5,28908384,5.53137131481715,0,7,8
124,chr1,29309147,29309158,12,-,49.1436851279407,124,49.1436851279407,11,29309149,15.550715125489,2,10,9
125,chr1,31230663,31230696,34,-,16.826254583089,125,16.826254583089,8,31230676,3.45021488026144,1,32,32
126,chr1,31769629,31769635,7,-,2.18277408204735,126,2.18277408204735,2,31769629,1.22684442719199,0,6,7
127,chr1,32403916,32403922,7,-,2.10888244278936,127,2.10888244278936,2,32403916,1.17756652619586,0,6,7
128,chr1,32403948,32403969,22,-,8.27434412338176,128,8.27434412338176,6,32403957,1.99156324580052,0,21,22
129,chr1,32801831,32801836,6,-,7.94195611723401,129,7.94195611723401,6,32801834,4.316856712625,1,4,4
130,chr1,33116136,33116146,11,-,1.46907946246535,130,1.46907946246535,2,33116146,0.832889228785237,0,10,11
131,chr1,33282918,33282959,42,-,6.13101563820809,131,6.13101563820809,6,33282931,1.62134478346606,10,41,32
132,chr1,33502480,33502484,5,-,5.70047366157106,132,5.70047366157106,4,33502484,2.06564379090862,0,4,5
133,chr1,35658733,35658750,18,-,94.0468629311884,133,94.0468629311884,11,35658746,48.5970278019655,11,15,5
134,chr1,36107105,36107144,40,-,51.1375025010882,134,51.1375025010882,23,36107120,7.98844469110329,5,30,26
135,chr1,36929983,36929985,3,-,1.49363358594495,135,1.49363358594495,2,36929985,0.808290025723419,0,2,3
136,chr1,38019886,38019894,9,-,0.708543812543818,136,0.708543812543818,2,38019894,0.587052974454408,0,8,9
137,chr1,38061536,38061538,3,-,3.53893268803161,137,3.53893268803161,2,38061536,2.01625548731924,0,2,3
138,chr1,38455683,38455694,12,-,2.8746031699766,138,2.8746031699766,2,38455694,2.21383820590557,0,11,12
139,chr1,38471163,38471189,27,-,4.14233269765248,139,4.14233269765248,7,38471186,2.18913614533879,22,25,4
140,chr1,40042458,40042463,6,-,19.805072018122,140,19.805072018122,6,40042462,6.59811479750535,1,4,4
141,chr1,40349168,40349178,11,-,3.75680015608659,141,3.75680015608659,3,40349176,2.11503708810422,0,10,11
142,chr1,40562917,40562926,10,-,7.3742335826575,142,7.3742335826575,4,40562917,2.18913614533879,0,9,10
143,chr1,43424532,43424539,8,-,6.64647013580695,143,6.64647013580695,3,43424539,4.14346420010723,0,7,8
144,chr1,43637950,43637968,19,-,4.46495533052748,144,4.46495533052748,4,43637950,1.67068819770157,0,18,19
145,chr1,45187568,45187582,15,-,45.0888179701999,145,45.0888179701999,15,45187575,20.4853238848742,6,8,3
146,chr1,45246410,45246420,11,-,2.15525677793768,146,2.15525677793768,3,45246420,1.10366614100027,0,10,11
147,chr1,45285666,45285670,5,-,10.8851181371707,147,10.8851181371707,5,45285669,5.5809691926299,1,4,4
148,chr1,45987554,45987560,7,-,74.8526406042193,148,74.8526406042193,7,45987556,37.2407112789749,1,5,5
149,chr1,52344393,52344403,11,-,5.646722170124,149,5.646722170124,5,52344399,2.65866320485647,0,7,8
150,chr1,53704165,53704199,35,-,10.830458435557,150,10.830458435557,8,53704190,3.12854295002043,3,34,32
151,chr1,55352858,55352868,11,-,2.92401077464847,151,2.92401077464847,2,55352868,2.26324581057744,0,10,11
152,chr1,62190805,62190813,9,-,2.87274156608765,152,2.87274156608765,2,62190805,1.49801446209706,0,8,9
153,chr1,67896083,67896101,19,-,15.3263909403053,153,15.3263909403053,9,67896085,5.60576883144639,2,18,17
154,chr1,71546702,71546725,24,-,19.0686962454377,154,19.0686962454377,10,71546718,5.75457633543831,10,17,8
155,chr1,78444745,78444794,50,-,15.6981167714679,155,15.6981167714679,11,78444756,2.98012532212859,1,49,49
156,chr1,78470237,78470238,2,-,8.11777188592156,156,8.11777188592156,2,78470238,6.0274320632596,0,1,2
157,chr1,84971847,84971887,41,-,19.5790356247963,157,19.5790356247963,10,84971850,3.84629200697432,0,39,40
158,chr1,84972257,84972264,8,-,3.5800350968067,158,3.5800350968067,4,84972261,1.39938096433931,3,7,5
159,chr1,86174098,86174116,19,-,1.1990658588984,159,1.1990658588984,2,86174098,0.832889228785237,0,18,19
160,chr1,87379797,87379809,13,-,8.52032570399245,160,8.52032570399245,6,87379808,1.91749435219504,0,12,13
161,chr1,89357247,89357250,4,-,3.85608131153096,161,3.85608131153096,3,89357250,2.23854143190291,0,3,4
162,chr1,91852823,91852889,67,-,43.9752321884545,162,43.9752321884545,19,91852845,6.10185642835841,16,63,48
163,chr1,91852913,91852948,36,-,32.8425491571486,163,32.8425491571486,16,91852914,4.24254195957184,1,31,31
164,chr1,91852978,91852997,20,-,8.30536315743453,164,8.30536315743453,5,91852995,2.28795132945247,0,19,20
165,chr1,91853091,91853125,35,-,62.8971801655619,165,62.8971801655619,14,91853111,17.7431633203135,16,23,8
166,chr1,94374952,94374957,6,-,3.97694329816799,166,3.97694329816799,3,94374955,1.86812178187693,0,5,6
167,chr1,101491333,101491340,8,-,2.25659468992069,167,2.25659468992069,2,101491333,1.12829734496034,0,7,8
168,chr1,109969056,109969070,15,-,21.622881890329,168,21.622881890329,9,109969059,5.45697802885497,2,14,13
169,chr1,110950315,110950316,2,-,4.70022169155398,169,4.70022169155398,2,110950316,3.00485946427955,0,1,2
170,chr1,111506542,111506544,3,-,2.72488160982051,170,2.72488160982051,2,111506544,1.52267720071237,0,2,3
171,chr1,113249748,113249750,3,-,3.85886199592384,171,3.85886199592384,3,113249749,2.88119750546587,0,2,3
172,chr1,113498816,113498821,6,-,12.8486629273886,172,12.8486629273886,6,113498817,4.61416892855231,0,4,5
173,chr1,115124234,115124236,3,-,3.2677934346609,173,3.2677934346609,2,115124236,2.04094900746891,0,2,3
174,chr1,115300585,115300615,31,-,39.9274992169238,174,39.9274992169238,12,115300604,9.77750125526722,15,23,9
175,chr1,144995017,144995052,36,-,25.3646291878507,175,25.3646291878507,13,144995022,4.71329127042748,0,34,35
176,chr1,146556302,146556305,4,-,9.45962701384033,176,9.45962701384033,4,146556303,5.72977394340756,0,3,4
177,chr1,147806888,147806891,4,-,6.14771647531798,177,6.14771647531798,3,147806889,2.38678456661913,0,3,4
178,chr1,149783924,149783928,5,-,13.6417771358222,178,13.6417771358222,5,149783925,4.36640289237491,0,4,5
179,chr1,149858219,149858238,20,-,322.85904575753,179,322.85904575753,17,149858232,190.75266162046,12,15,4
180,chr1,149859511,149859516,6,-,32.6306360010259,180,32.6306360010259,6,149859513,14.0317073398342,1,4,4
181,chr1,150208459,150208461,3,-,8.65517891380672,181,8.65517891380672,3,150208460,6.25071662756071,0,2,3
182,chr1,150552074,150552086,13,-,7.47239945310416,182,7.47239945310416,5,150552086,3.15328215491767,1,12,12
183,chr1,151032049,151032059,11,-,1.1497966666153,183,1.1497966666153,2,151032049,0.759101214179243,0,10,11
184,chr1,151345179,151345181,3,-,2.13366610418915,184,2.13366610418915,2,151345181,1.30077687540392,0,2,3
185,chr1,151735967,151735972,6,-,3.71220959167108,185,3.71220959167108,2,151735972,2.38678456661913,0,5,6
186,chr1,152009446,152009487,42,-,11.2924656063487,186,11.2924656063487,15,152009450,1.5966754452927,1,39,39
187,chr1,153643448,153643469,22,-,17.1297346171951,187,17.1297346171951,9,153643463,5.97781797540286,0,21,22
188,chr1,153950134,153950150,17,-,3.68711246395429,188,3.68711246395429,2,153950150,2.16443526324192,0,16,17
189,chr1,154155684,154155694,11,-,1.39306933551263,189,1.39306933551263,3,154155684,0.611619517160157,0,10,11
190,chr1,155145733,155145780,48,-,12.6963779773478,190,12.6963779773478,9,155145756,2.31265797631909,0,47,48
191,chr1,155271224,155271229,6,-,4.57767214330614,191,4.57767214330614,2,155271224,3.25224711825419,0,5,6
192,chr1,155990716,155990742,27,-,10.0449598830561,192,10.0449598830561,7,155990724,2.70810868871453,0,26,27
193,chr1,156252598,156252616,19,-,2.52788770172203,193,2.52788770172203,2,156252616,1.54734162844509,0,18,19
194,chr1,156308030,156308084,55,-,34.9950380103837,194,34.9950380103837,19,156308048,5.30820437925396,4,53,50
195,chr1,156631198,156631201,4,-,0.267392747313787,195,0.267392747313787,2,156631201,0.145901909224376,0,3,4
196,chr1,156631230,156631233,4,-,2.20352651554226,196,2.20352651554226,4,156631232,1.20220440910814,1,2,2
197,chr1,156721456,156721477,22,-,37.3363498744426,197,37.3363498744426,14,156721466,9.60349995873484,4,20,17
198,chr1,158656505,158656506,2,-,4.62735551816754,198,4.62735551816754,2,158656505,3.35122481774707,0,1,2
199,chr1,159895268,159895302,35,-,44.1979298097703,199,44.1979298097703,16,159895297,18.4908583867198,25,32,8
200,chr1,160254920,160254923,4,-,3.2624157492049,200,3.2624157492049,3,160254920,1.47335344017353,0,3,4
201,chr1,160313037,160313040,4,-,1.54293543375366,201,1.54293543375366,2,160313037,0.931315916593503,0,3,4
202,chr1,161087827,161087842,16,-,5.99652397266274,202,5.99652397266274,4,161087827,3.15328215491767,0,15,16
203,chr1,165738091,165738125,35,-,12.5010402190279,203,12.5010402190279,6,165738105,4.88677647136008,5,34,30
204,chr1,167132091,167132099,9,-,5.15618723679003,204,5.15618723679003,4,167132098,2.13973557295006,0,8,9
205,chr1,167522992,167523002,11,-,28.9790001026107,205,28.9790001026107,9,167522999,10.2747191979857,1,9,9
206,chr1,167905233,167905234,2,-,2.23232668705572,206,2.23232668705572,2,167905233,1.4240366613323,0,1,2
207,chr1,182360924,182360928,5,-,2.81468073725824,207,2.81468073725824,5,182360925,1.22684442719199,1,4,4
208,chr1,186344360,186344386,27,-,6.47483660214175,208,6.47483660214175,7,186344360,2.13973557295006,0,26,27
209,chr1,193028467,193028469,3,-,4.24863762955711,209,4.24863762955711,3,193028469,2.16443526324192,0,2,3
210,chr1,202311060,202311065,6,-,12.240935801176,210,12.240935801176,5,202311064,5.28341047172702,1,5,5
211,chr1,202777547,202777550,4,-,2.94568982982771,211,2.94568982982771,3,202777549,2.13973557295006,0,3,4
212,chr1,204380939,204380945,7,-,1.10106536174627,212,1.10106536174627,2,204380945,0.832889228785237,0,6,7
213,chr1,205687209,205687213,5,-,8.74838970008741,213,8.74838970008741,4,205687212,5.50657307996317,2,4,3
214,chr1,205719310,205719335,26,-,1.75849384128095,214,1.75849384128095,5,205719310,0.636190233680114,0,25,26
215,chr1,220219782,220219819,38,-,3.99638005821996,215,3.99638005821996,4,220219782,1.27613070042047,0,37,38
216,chr1,220219840,220219852,13,-,3.97633029151875,216,3.97633029151875,3,220219847,1.4240366613323,0,12,13
217,chr1,224622496,224622499,4,-,0.487667468202569,217,0.487667468202569,2,224622496,0.366176630113158,0,3,4
218,chr1,226374413,226374424,12,-,1.41743323075499,218,1.41743323075499,3,226374419,0.513380199037647,0,11,12
219,chr1,226595786,226595797,12,-,5.67557638094813,219,5.67557638094813,4,226595791,2.58450229163708,0,8,9
220,chr1,228645568,228645574,7,-,8.83325208387654,220,8.83325208387654,4,228645569,2.98012532212859,0,6,7
221,chr1,233425238,233425239,2,-,2.52762943416009,221,2.52762943416009,2,233425239,1.32542502505195,0,1,2
222,chr1,235292144,235292154,11,-,28.8019756487035,222,28.8019756487035,8,235292152,10.8963842166781,1,9,9
223,chr1,241683010,241683061,52,-,20.0601708458195,223,20.0601708458195,16,241683038,2.18913614533879,3,45,43
224,chr1,241803668,241803671,4,-,1.34613132624723,224,1.34613132624723,2,241803671,0.734511809087077,0,3,4
225,chr1,244615211,244615215,5,-,3.46671311337993,225,3.46671311337993,2,244615211,2.60922160891675,0,4,5
226,chr1,245027772,245027848,77,-,54.8989729673069,226,54.8989729673069,32,245027785,7.06970677870315,12,74,63
227,chr1,246151848,246151854,7,-,2.6443654860461,227,2.6443654860461,4,246151853,1.12829734496034,0,6,7
228,chr10,1034374,1034402,29,+,4.71062565161644,228,4.71062565161644,4,1034374,1.57200771859452,0,28,29
229,chr10,3109740,3109744,5,+,1.12625999685538,229,1.12625999685538,2,3109740,0.955929654855356,0,4,5
230,chr10,5005606,5005609,4,+,9.97357088228067,230,9.97357088228067,4,5005607,4.73807324041325,0,3,4
231,chr10,5488572,5488573,2,+,1.34615418863365,231,1.34615418863365,2,5488572,0.759101214179243,0,1,2
232,chr10,7830117,7830156,40,+,47.826206530854,232,47.826206530854,18,7830142,9.82721832650093,14,29,16
233,chr10,16933889,16933891,3,+,7.23624547776023,233,7.23624547776023,3,16933891,3.30173439982313,0,2,3
234,chr10,17271273,17271281,9,+,8.32269566628859,234,8.32269566628859,8,17271277,3.27699036407002,1,6,6
235,chr10,60028922,60028933,12,+,5.05566419554667,235,5.05566419554667,4,60028925,1.64601570879931,0,11,12
236,chr10,60145170,60145198,29,+,19.0126255008789,236,19.0126255008789,7,60145172,4.83720657269662,0,23,24
237,chr10,62538234,62538255,22,+,32.2383328778627,237,32.2383328778627,8,62538236,15.2020325743821,1,5,5
238,chr10,70091816,70091853,38,+,42.3717545626851,238,42.3717545626851,14,70091821,13.2102343440155,4,27,24
239,chr10,70480971,70481005,35,+,7.51945108513713,239,7.51945108513713,5,70480996,3.10380457221896,0,34,35
240,chr10,70661071,70661072,2,+,1.27239653467594,240,1.27239653467594,2,70661071,0.685343560221534,0,1,2
241,chr10,70715919,70715950,32,+,53.5412547782379,241,53.5412547782379,16,70715926,17.4192031708552,3,12,10
242,chr10,70847858,70847868,11,+,8.17885005837435,242,8.17885005837435,7,70847861,2.46092089330419,1,8,8
243,chr10,70940003,70940023,21,+,3.09476487927248,243,3.09476487927248,2,70940023,1.72003777528188,0,20,21
244,chr10,71075522,71075528,7,+,3.23738119177564,244,3.23738119177564,3,71075525,1.32542502505195,0,6,7
245,chr10,71075566,71075580,15,+,13.3461025628088,245,13.3461025628088,8,71075580,2.78228405103872,5,14,10
246,chr10,72163896,72163914,19,+,12.203181485265,246,12.203181485265,10,72163901,3.47496428593839,1,15,15
247,chr10,74033680,74033683,4,+,1.98550511792435,247,1.98550511792435,3,74033682,1.49801446209706,0,2,3
248,chr10,75541807,75541829,23,+,8.4292496650435,248,8.4292496650435,5,75541829,2.75755799009109,0,22,23
