,seqnames,start,end,width,strand,score,cluster,tpm,nr_ctss,dominant_ctss,tpm.dominant_ctss,q_0.1,q_0.9,interquantile_width
21,chr1,46769363,46769373,11,+,22.0121147214595,21,22.0121147214595,8,46769370,9.0666109708198,0,8,9
22,chr1,52870274,52870275,2,+,4.25359816626006,22,4.25359816626006,2,52870274,3.24772088477706,0,1,2
23,chr1,54665840,54665867,28,+,16.6499681490581,23,16.6499681490581,9,54665840,2.77414009180908,0,27,28
24,chr1,93297568,93297631,64,+,231.965297616832,24,231.965297616832,28,93297597,65.4958246563596,27,37,11
25,chr1,109642813,109642822,10,+,21.0824109925603,25,21.0824109925603,7,109642821,7.43380940675189,2,9,8
26,chr1,111992073,111992116,44,+,17.6194492971741,26,17.6194492971741,11,111992116,3.19206209106692,4,43,40
27,chr1,113162453,113162456,4,+,11.744411296991,27,11.744411296991,4,113162454,5.34014370598944,0,3,4
28,chr1,116915865,116915867,3,+,6.8573148684932,28,6.8573148684932,3,116915866,3.8868316329557,0,2,3
29,chr1,120254556,120254563,8,+,14.4762620930451,29,14.4762620930451,6,120254560,3.17814513924591,0,7,8
30,chr1,149858464,149858480,17,+,132.166660287612,30,132.166660287612,11,149858468,67.4110420100904,3,6,4
31,chr1,151372039,151372050,12,+,7.61588972992644,31,7.61588972992644,4,151372049,3.5258061982241,0,11,12
32,chr1,153963235,153963239,5,+,27.8970771498121,32,27.8970771498121,5,153963238,15.9675423763881,1,4,4
33,chr1,154245100,154245117,18,+,6.49779799577489,33,6.49779799577489,5,154245117,1.62643824689008,0,17,18
34,chr1,155658881,155658882,2,+,3.6686202112348,34,3.6686202112348,2,155658882,2.64858601394575,0,1,2
35,chr1,156182797,156182798,2,+,6.43505244129044,35,6.43505244129044,2,156182798,4.21964064928241,0,1,2
36,chr1,156186232,156186233,2,+,6.91792036539656,36,6.91792036539656,2,156186232,5.65763654128656,0,1,2
37,chr1,156737326,156737331,6,+,7.0741883822915,37,7.0741883822915,4,156737327,2.88567243235393,0,5,6
38,chr1,160313173,160313176,4,+,2.52050867426192,38,2.52050867426192,2,160313173,1.33080908887854,0,3,4
39,chr1,161123768,161123778,11,+,8.80674823908253,39,8.80674823908253,5,161123768,2.99714046583799,0,10,11
40,chr1,161172157,161172162,6,+,2.98362401383511,40,2.98362401383511,2,161172157,1.93528473814107,0,5,6
41,chr1,161284168,161284172,5,+,7.73820208420925,41,7.73820208420925,3,161284171,3.84520130653701,0,4,5
42,chr1,171454672,171454689,18,+,2.81663205002817,42,2.81663205002817,2,171454689,1.44353475621671,0,17,18
43,chr1,173446449,173446485,37,+,31.9765254866874,43,31.9765254866874,12,173446474,6.7875016225546,23,33,11
44,chr1,173446522,173446527,6,+,2.84333818352469,44,2.84333818352469,2,173446527,1.79499890783064,0,5,6
45,chr1,182808480,182808490,11,+,20.9929963189536,45,20.9929963189536,8,182808482,5.14675020434541,1,10,10
46,chr1,201924631,201924634,4,+,3.46317102655081,46,3.46317102655081,2,201924634,1.96332333783565,0,3,4
47,chr1,203274645,203274648,4,+,6.4195704917644,47,6.4195704917644,3,203274647,3.99781350818968,0,3,4
48,chr1,212782101,212782103,3,+,3.47592485618325,48,3.47592485618325,2,212782103,2.18742403762454,0,2,3
49,chr1,223900217,223900241,25,+,6.3585672064911,49,6.3585672064911,4,223900241,2.64858601394575,0,24,25
50,chr1,225965526,225965539,14,+,9.02415569640775,50,9.02415569640775,5,225965528,2.52294302302495,0,13,14
51,chr1,228270399,228270431,33,+,41.6984344087207,51,41.6984344087207,18,228270423,7.39258156917207,10,29,20
52,chr1,228645802,228645815,14,+,20.8857524855561,52,20.8857524855561,10,228645804,5.57483857531375,1,12,12
53,chr1,935475,935477,3,-,3.43413970514663,53,3.43413970514663,2,935477,2.11743111093863,0,2,3
54,chr1,1310562,1310568,7,-,2.85806882109681,54,2.85806882109681,2,1310562,1.71074957008227,0,6,7
55,chr1,1342669,1342673,5,-,3.33369752152519,55,3.33369752152519,2,1342673,2.28535824583115,0,4,5
56,chr1,1510241,1510243,3,-,4.5387725965889,56,4.5387725965889,2,1510243,3.03892490787374,0,2,3
57,chr1,1822509,1822526,18,-,4.49817440806357,57,4.49817440806357,3,1822509,1.93528473814107,0,17,18
58,chr1,6259648,6259685,38,-,54.3848312263665,58,54.3848312263665,14,6259654,12.5788043333352,5,23,19
59,chr1,6453437,6453438,2,-,4.23041848985088,59,4.23041848985088,2,6453437,2.89960940097234,0,1,2
60,chr1,8938703,8938780,78,-,327.210486400598,60,327.210486400598,38,8938745,81.4855917617764,39,51,13
61,chr1,9884018,9884023,6,-,5.64685968267973,61,5.64685968267973,3,9884018,2.31332782902626,0,5,6
62,chr1,11120072,11120075,4,-,3.33487674365807,62,3.33487674365807,2,11120075,2.17342816050016,0,3,4
63,chr1,17380523,17380527,5,-,5.26963227351215,63,5.26963227351215,3,17380527,2.2993436720649,0,4,5
64,chr1,19638595,19638597,3,-,2.8155709594594,64,2.8155709594594,2,19638597,1.72479534631481,0,2,3
65,chr1,20987862,20987874,13,-,3.11075337344566,65,3.11075337344566,2,20987862,1.94930479028776,0,12,13
66,chr1,21503386,21503390,5,-,3.2663127348111,66,3.2663127348111,2,21503390,1.89321544099964,0,4,5
67,chr1,23670768,23670777,10,-,5.83059722210424,67,5.83059722210424,3,23670774,2.6206731868966,0,9,10
68,chr1,23885990,23885994,5,-,15.335032662936,68,15.335032662936,5,23885990,4.67661969790691,0,4,5
69,chr1,24306817,24306819,3,-,6.60195664400293,69,6.60195664400293,3,24306817,2.87173445919692,0,2,3
70,chr1,26232909,26232912,4,-,14.3045038895845,70,14.3045038895845,4,26232910,8.64171712530145,0,2,3
71,chr1,29309147,29309159,13,-,62.9799349031846,71,62.9799349031846,11,29309149,22.2820927739065,2,10,9
72,chr1,31769611,31769629,19,-,2.22381786074756,72,2.22381786074756,2,31769629,1.21794057926456,0,18,19
73,chr1,32110474,32110477,4,-,5.86692412242554,73,5.86692412242554,2,32110477,3.55359629339928,0,3,4
74,chr1,32403957,32403969,13,-,2.70384493514125,74,2.70384493514125,2,32403969,1.42945144839076,0,12,13
75,chr1,32801831,32801837,7,-,30.1454873200825,75,30.1454873200825,7,32801834,13.9684280303054,0,4,5
76,chr1,33502480,33502484,5,-,2.53467731086048,76,2.53467731086048,2,33502480,1.27439348675049,0,4,5
77,chr1,35658742,35658750,9,-,80.4828724250553,77,80.4828724250553,9,35658746,38.9422797975012,2,6,5
78,chr1,36107110,36107139,30,-,33.2786131587889,78,33.2786131587889,15,36107120,5.45060712123721,1,17,17
79,chr1,38455659,38455664,6,-,2.02591147877205,79,2.02591147877205,2,38455659,1.02003419728905,0,5,6
80,chr1,40042460,40042463,4,-,15.6652311598137,80,15.6652311598137,4,40042462,6.74621762294769,0,3,4
81,chr1,40562919,40562926,8,-,4.44268432485934,81,4.44268432485934,3,40562919,1.65454910607797,0,7,8
82,chr1,43637950,43637957,8,-,2.68981470882613,82,2.68981470882613,2,43637950,1.34490735441306,0,7,8
83,chr1,45187573,45187576,4,-,10.9571856610001,83,10.9571856610001,4,45187575,4.30278047603787,0,2,3
84,chr1,45246417,45246420,4,-,6.53181809842935,84,6.53181809842935,3,45246418,2.60671511244506,0,3,4
85,chr1,45987554,45987560,7,-,81.7314292551865,85,81.7314292551865,7,45987556,35.3064755125661,1,5,5
86,chr1,46768947,46768951,5,-,10.7110421597458,86,10.7110421597458,5,46768949,4.91176892080988,1,4,4
87,chr1,53704189,53704199,11,-,6.42936325131836,87,6.42936325131836,4,53704190,2.59275592257394,0,10,11
88,chr1,55352858,55352868,11,-,5.05648391366226,88,5.05648391366226,3,55352868,2.56483417176403,0,10,11
89,chr1,67896085,67896087,3,-,7.5940165908093,89,7.5940165908093,3,67896085,5.25727379931226,0,2,3
90,chr1,78444748,78444756,9,-,3.02751116162377,90,3.02751116162377,2,78444748,1.69670207274523,0,8,9
91,chr1,84971847,84971866,20,-,9.09398372303341,91,9.09398372303341,5,84971866,2.56483417176403,0,19,20
92,chr1,87379798,87379809,12,-,5.08335217372942,92,5.08335217372942,4,87379808,1.35900341487349,0,11,12
93,chr1,89357247,89357250,4,-,2.39306629576735,93,2.39306629576735,2,89357250,1.38718901428435,0,3,4
94,chr1,91852838,91852948,111,-,64.3988539174235,94,64.3988539174235,36,91852870,4.12261324280922,3,87,85
95,chr1,91852978,91852979,2,-,4.73785067471713,95,4.73785067471713,2,91852978,2.69044703968536,0,1,2
96,chr1,91853032,91853033,2,-,3.39247999472221,96,3.39247999472221,2,91853033,2.01938270091075,0,1,2
97,chr1,91853099,91853126,28,-,78.0860182372188,97,78.0860182372188,17,91853111,19.8872791832097,9,19,11
98,chr1,109969058,109969070,13,-,7.33873180096547,98,7.33873180096547,5,109969070,2.13143242268929,0,12,13
99,chr1,110950315,110950316,2,-,2.8149119338626,99,2.8149119338626,2,110950316,1.8090346523796,0,1,2
100,chr1,113249748,113249750,3,-,7.86064376494408,100,7.86064376494408,3,113249749,5.32633339558279,0,2,3
101,chr1,113498817,113498819,3,-,7.38115212873171,101,7.38115212873171,3,113498817,3.56749012333696,0,2,3
102,chr1,115124234,115124236,3,-,3.02617870764616,102,3.02617870764616,2,115124236,1.92126317016888,0,2,3
103,chr1,115300598,115300618,21,-,37.6894843812268,103,37.6894843812268,13,115300604,8.62800576086188,3,11,9
104,chr1,149783923,149783929,7,-,22.7822477101979,104,22.7822477101979,7,149783925,7.20013930067118,1,5,5
105,chr1,149858220,149858236,17,-,154.444068689712,105,154.444068689712,13,149858232,87.8996142237749,11,14,4
106,chr1,149859512,149859517,6,-,25.0311607135293,106,25.0311607135293,6,149859513,8.84734892919708,1,4,4
107,chr1,150552075,150552086,12,-,6.38485560081803,107,6.38485560081803,3,150552086,3.4563165995592,0,11,12
108,chr1,151735967,151735973,7,-,7.56259150331296,108,7.56259150331296,4,151735972,4.21964064928241,0,6,7
109,chr1,151966288,151966337,50,-,21.0441758477799,109,21.0441758477799,10,151966335,4.48283516981186,0,48,49
110,chr1,152009448,152009451,4,-,6.69698071980467,110,6.69698071980467,3,152009450,2.73229834788458,0,3,4
111,chr1,152009477,152009480,4,-,4.9271661417719,111,4.9271661417719,4,152009480,1.5279922516326,0,3,4
112,chr1,153643448,153643469,22,-,25.1430121741952,112,25.1430121741952,10,153643463,7.44755126014558,11,21,11
113,chr1,153950132,153950150,19,-,5.32582051720244,113,5.32582051720244,3,153950134,2.21541179200802,0,18,19
114,chr1,154193045,154193052,8,-,3.75224707621294,114,3.75224707621294,3,154193052,1.41536606968469,0,7,8
115,chr1,155145752,155145781,30,-,8.8244888458878,115,8.8244888458878,6,155145778,2.38322984792849,0,29,30
116,chr1,155990716,155990742,27,-,11.7297579069199,116,11.7297579069199,6,155990724,3.13638881044662,0,26,27
117,chr1,156308029,156308056,28,-,40.3955411531569,117,40.3955411531569,19,156308048,4.4551415818242,3,25,23
118,chr1,156308081,156308084,4,-,5.11382066164083,118,5.11382066164083,3,156308083,2.45310128023934,0,3,4
119,chr1,156721456,156721467,12,-,8.24960769249669,119,8.24960769249669,5,156721466,2.96927934832178,0,11,12
120,chr1,159895273,159895302,30,-,94.3353443409775,120,94.3353443409775,15,159895297,39.8269669027475,20,26,7
121,chr1,160254920,160254924,5,-,4.60324467787506,121,4.60324467787506,4,160254923,1.21794057926456,0,4,5
122,chr1,165738096,165738108,13,-,7.12442740415661,122,7.12442740415661,3,165738105,3.91458148336717,0,12,13
123,chr1,167132090,167132100,11,-,25.646537491996,123,25.646537491996,7,167132098,10.3669123556184,1,9,9
124,chr1,167522999,167523000,2,-,3.61422881335343,124,3.61422881335343,2,167522999,2.48104149161425,0,1,2
125,chr1,182360925,182360928,4,-,6.4645573814797,125,6.4645573814797,3,182360925,3.83132303987962,0,3,4
126,chr1,202311060,202311065,6,-,12.7580232831727,126,12.7580232831727,6,202311064,4.81496358556096,0,4,5
127,chr1,205687211,205687214,4,-,13.6683219204032,127,13.6683219204032,4,205687212,6.48466373364858,0,3,4
128,chr1,226595786,226595797,12,-,16.7260085901647,128,16.7260085901647,7,226595791,5.3125225508089,0,8,9
129,chr1,228645568,228645575,8,-,33.9474806817849,129,33.9474806817849,8,228645574,8.17534504338204,1,6,6
130,chr1,229644074,229644078,5,-,2.54876599239933,130,2.54876599239933,2,229644074,1.316708594208,0,4,5
131,chr1,233425238,233425240,3,-,3.49812388756958,131,3.49812388756958,3,233425240,1.35900341487349,0,2,3
132,chr1,235292144,235292154,11,-,25.6111141513998,132,25.6111141513998,9,235292152,8.99810017352909,1,9,9
133,chr1,245027779,245027848,70,-,57.3343139984048,133,57.3343139984048,21,245027785,8.02437597739401,6,68,63
134,chr10,3109740,3109743,4,+,5.14350720046938,134,5.14350720046938,2,3109740,4.08101968069162,0,3,4
135,chr10,7830117,7830146,30,+,53.6062589098799,135,53.6062589098799,17,7830140,12.8105609508007,14,27,14
136,chr10,17271272,17271281,10,+,108.898558701433,136,108.898558701433,10,17271277,48.1241800457981,2,7,6
137,chr10,60094766,60094768,3,+,2.85849564508142,137,2.85849564508142,2,60094766,1.62643824689008,0,2,3
138,chr10,60145170,60145183,14,+,7.09083237654919,138,7.09083237654919,4,60145170,2.38322984792849,0,13,14
139,chr10,62538234,62538255,22,+,21.7058899120144,139,21.7058899120144,7,62538236,9.0666109708198,1,20,20
140,chr10,70091816,70091825,10,+,26.6968744742484,140,26.6968744742484,9,70091821,7.91455370943591,3,8,6
141,chr10,70480993,70480996,4,+,2.80152518322686,141,2.80152518322686,2,70480996,1.71074957008227,0,3,4
142,chr10,70715920,70715932,13,+,21.672904393934,142,21.672904393934,9,70715926,7.873364512289,4,11,8
143,chr10,72163897,72163905,9,+,7.31207639613052,143,7.31207639613052,4,72163901,3.12246819587686,0,8,9
144,chr10,75757872,75757875,4,+,8.49060306558838,144,8.49060306558838,4,75757874,4.26121358850018,0,3,4
145,chr10,76970584,76970586,3,+,3.8284848473823,145,3.8284848473823,2,76970584,1.96332333783565,0,2,3
146,chr10,79793577,79793631,55,+,318.73933166705,146,318.73933166705,20,79793621,148.13268329741,42,46,5
147,chr10,81107224,81107226,3,+,7.67837227133868,147,7.67837227133868,3,81107225,5.27108679593865,0,2,3
148,chr10,85899265,85899284,20,+,2.26636412063519,148,2.26636412063519,2,85899284,1.16144858315791,0,19,20
149,chr10,92631721,92631731,11,+,4.09069108600747,149,4.09069108600747,2,92631731,2.78808524019495,0,10,11
150,chr10,102106990,102106994,5,+,3.81100597552168,150,3.81100597552168,2,102106990,2.56483417176403,0,4,5
151,chr10,103912143,103912147,5,+,12.567902758325,151,12.567902758325,5,103912146,5.7404164284724,0,4,5
152,chr10,104005288,104005290,3,+,5.47944886843608,152,5.47944886843608,3,104005290,2.25738355344551,0,2,3
153,chr10,106014650,106014659,10,+,7.87206274969755,153,7.87206274969755,4,106014659,3.12246819587686,0,9,10
154,chr10,124913916,124913919,4,+,7.32075768903189,154,7.32075768903189,4,124913918,3.49801283400091,0,3,4
155,chr10,127512113,127512119,7,+,19.4888070803535,155,19.4888070803535,7,127512115,5.422994425891,1,5,5
156,chr10,131934655,131934669,15,+,9.33316679524035,156,9.33316679524035,5,131934655,2.7601938972675,0,14,15
157,chr10,3214971,3214976,6,-,12.5244344814066,157,12.5244344814066,5,3214974,6.36071519588776,0,4,5
158,chr10,5855390,5855399,10,-,32.2024842215029,158,32.2024842215029,9,5855397,8.46344387092089,2,8,7
159,chr10,43904630,43904634,5,-,4.89300144989441,159,4.89300144989441,3,43904633,1.86516150954665,0,4,5
160,chr10,71930259,71930270,12,-,3.4843125922476,160,3.4843125922476,3,71930268,1.21794057926456,0,11,12
161,chr10,71993147,71993157,11,-,13.44958953991,161,13.44958953991,8,71993151,2.77414009180908,0,10,11
162,chr10,71993183,71993186,4,-,6.29757365429036,162,6.29757365429036,3,71993185,3.6369472258117,0,3,4
163,chr10,72648322,72648336,15,-,2.2662798549586,163,2.2662798549586,2,72648336,1.21794057926456,0,14,15
164,chr10,73611006,73611009,4,-,10.6856173623893,164,10.6856173623893,4,73611006,4.03941979152391,0,3,4
165,chr10,81965292,81965293,2,-,2.6050999170342,165,2.6050999170342,2,81965293,1.40127859887065,0,1,2
166,chr10,94969419,94969431,13,-,10.8003202945179,166,10.8003202945179,6,94969429,2.69044703968536,0,12,13
167,chr10,102289627,102289628,2,-,3.0837987611883,167,3.0837987611883,2,102289627,1.72479534631481,0,1,2
168,chr10,102747227,102747231,5,-,2.71729564318473,168,2.71729564318473,2,102747231,1.61238010570745,0,4,5
169,chr10,103543152,103543155,4,-,2.56272718202856,169,2.56272718202856,2,103543155,1.40127859887065,0,3,4
170,chr10,104262466,104262471,6,-,9.69172618563729,170,9.69172618563729,4,104262469,3.97007239986291,0,5,6
171,chr10,105156208,105156235,28,-,28.1053180930412,171,28.1053180930412,13,105156210,6.04379226282537,1,24,24
172,chr10,120840328,120840329,2,-,6.53635411966042,172,6.53635411966042,2,120840329,3.69249864052916,0,1,2
173,chr10,120938309,120938339,31,-,32.9029810718896,173,32.9029810718896,15,120938324,6.25050847150521,5,20,16
174,chr10,121356474,121356476,3,-,3.02629283694544,174,3.02629283694544,2,121356474,1.90724007497693,0,2,3
175,chr10,126107489,126107495,7,-,30.053851118891,175,30.053851118891,7,126107492,13.4645986477513,1,5,5
176,chr10,135186854,135186858,5,-,2.40728547540004,176,2.40728547540004,2,135186854,1.37309729381146,0,4,5
177,chr11,747462,747466,5,+,10.9962331751877,177,10.9962331751877,5,747464,4.81496358556096,0,4,5
178,chr11,809961,809977,17,+,263.799980709298,178,263.799980709298,17,809968,75.3295305415981,4,13,10
179,chr11,819570,819573,4,+,8.53313969473807,179,8.53313969473807,4,819572,2.85779547647987,0,3,4
180,chr11,1968562,1968574,13,+,2.92845714366126,180,2.92845714366126,2,1968574,1.75288179295846,0,12,13
181,chr11,2398538,2398546,9,+,25.6486279251473,181,25.6486279251473,9,2398544,5.20201638209637,1,6,6
182,chr11,4116065,4116095,31,+,10.1654736122826,182,10.1654736122826,8,4116072,1.57019463951682,0,30,31
183,chr11,8008884,8008887,4,+,9.64348457046411,183,9.64348457046411,2,8008884,5.11911380007181,0,3,4
184,chr11,8704305,8704306,2,+,2.85822819032953,184,2.85822819032953,2,8704306,1.68265283962674,0,1,2
185,chr11,9406193,9406200,8,+,11.8918345376009,185,11.8918345376009,4,9406199,6.63610845908437,0,7,8
186,chr11,10326620,10326624,5,+,3.13947308060621,186,3.13947308060621,2,10326620,1.87918925649622,0,4,5
187,chr11,16760194,16760225,32,+,11.5788958243686,187,11.5788958243686,7,16760194,2.03339388825102,0,31,32
188,chr11,18416105,18416114,10,+,165.85350587063,188,165.85350587063,10,18416110,58.8923984643921,2,7,6
189,chr11,18416140,18416143,4,+,6.80832340271904,189,6.80832340271904,3,18416143,3.23380753036279,0,3,4
190,chr11,32605375,32605399,25,+,17.9097674660989,190,17.9097674660989,10,32605383,3.78968372731458,1,21,21
191,chr11,34073278,34073279,2,+,2.9996776375929,191,2.9996776375929,2,34073279,1.54206162362598,0,1,2
192,chr11,34073885,34073890,6,+,3.62540869953948,192,3.62540869953948,3,34073888,1.34490735441306,0,5,6
193,chr11,43702288,43702291,4,+,3.15257002264993,193,3.15257002264993,2,43702291,2.01938270091075,0,3,4
194,chr11,47600624,47600633,10,+,6.19106275250984,194,6.19106275250984,4,47600626,2.3412923666395,0,9,10
195,chr11,57480065,57480066,2,+,2.28050657275372,195,2.28050657275372,2,57480066,1.14731925101454,0,1,2
196,chr11,62554873,62554896,24,+,8.26484871030582,196,8.26484871030582,5,62554876,2.53690788415741,0,23,24
197,chr11,63448971,63448973,3,+,7.42521037010817,197,7.42521037010817,3,63448972,4.53821470360208,0,2,3
198,chr11,63742070,63742099,30,+,22.554667103078,198,22.554667103078,9,63742098,6.33316620545425,7,28,22
199,chr11,63753907,63753918,12,+,5.60416834385645,199,5.60416834385645,4,63753910,1.72479534631481,0,11,12
200,chr11,63953642,63953677,36,+,32.3062211953409,200,32.3062211953409,15,63953651,4.70429330455776,1,34,34
201,chr11,65266510,65266520,11,+,217.803746829417,201,217.803746829417,10,65266516,108.620174133986,4,7,4
202,chr11,65337930,65337948,19,+,4.21786882911264,202,4.21786882911264,3,65337948,1.48577246041522,0,18,19
203,chr11,65769963,65769975,13,+,15.4625937885718,203,15.4625937885718,8,65769974,4.01168298396532,1,11,11
204,chr11,65819831,65819847,17,+,20.1443692611531,204,20.1443692611531,12,65819835,3.03892490787374,1,14,14
205,chr11,66384097,66384101,5,+,7.39157436507313,205,7.39157436507313,3,66384101,4.81496358556096,0,4,5
206,chr11,66406174,66406177,4,+,3.574883810463,206,3.574883810463,2,66406177,2.14543236207224,0,3,4
207,chr11,67351282,67351287,6,+,13.4168004064894,207,13.4168004064894,6,67351283,4.56590068148024,0,4,5
208,chr11,67374412,67374429,18,+,3.41741802951707,208,3.41741802951707,2,67374429,2.38322984792849,0,17,18
209,chr11,67798136,67798172,37,+,10.4210949335668,209,10.4210949335668,5,67798159,3.6369472258117,0,36,37
210,chr11,68228220,68228221,2,+,2.87298620460747,210,2.87298620460747,2,68228221,1.44353475621671,0,1,2
211,chr11,75110557,75110573,17,+,97.5781901979719,211,97.5781901979719,14,75110562,26.5482786466238,3,11,9
212,chr11,86511584,86511586,3,+,5.04135525100535,212,5.04135525100535,2,86511586,3.38680614492739,0,2,3
213,chr11,107992291,107992295,5,+,9.72821674849311,213,9.72821674849311,4,107992294,4.37204533672852,0,4,5
214,chr11,118272307,118272337,31,+,25.5869599463995,214,25.5869599463995,11,118272322,6.59481051687453,12,27,16
215,chr11,118443124,118443140,17,+,4.96174398628566,215,4.96174398628566,3,118443124,1.9913559632259,0,16,17
216,chr11,119205235,119205237,3,+,8.3764762829904,216,8.3764762829904,3,119205237,4.71812919605201,0,2,3
217,chr11,121163480,121163481,2,+,4.05269559285817,217,4.05269559285817,2,121163480,2.13143242268929,0,1,2
218,chr11,125462742,125462762,21,+,8.69746344755655,218,8.69746344755655,6,125462747,2.14543236207224,0,20,21
219,chr11,125490787,125490788,2,+,2.87255197320596,219,2.87255197320596,2,125490788,1.64049457501462,0,1,2
220,chr11,129939786,129939791,6,+,23.9402575075477,220,23.9402575075477,6,129939789,12.0468845266162,1,4,4
221,chr11,133938966,133938967,2,+,2.80234544773597,221,2.80234544773597,2,133938967,1.54206162362598,0,1,2
222,chr11,842526,842531,6,-,19.7831621031005,222,19.7831621031005,5,842529,11.9650199727463,2,4,3
223,chr11,1785156,1785157,2,-,4.4406752220547,223,4.4406752220547,2,1785157,2.99714046583799,0,1,2
224,chr11,2357006,2357008,3,-,2.92899539357333,224,2.92899539357333,2,2357006,1.64049457501462,0,2,3
225,chr11,6633436,6633449,14,-,15.3974007143627,225,15.3974007143627,9,6633447,3.38680614492739,2,12,11
226,chr11,10830467,10830502,36,-,159.115012082592,226,159.115012082592,19,10830473,37.896353099151,3,12,10
227,chr11,14541884,14541948,65,-,25.6665700862648,227,25.6665700862648,15,14541932,2.8299144620287,13,48,36
228,chr11,16996589,16996592,4,-,8.30066032997403,228,8.30066032997403,2,16996592,4.21964064928241,0,3,4
229,chr11,17099205,17099231,27,-,69.9486297276692,229,69.9486297276692,16,17099214,24.4570784226109,3,15,13
230,chr11,17099261,17099263,3,-,6.22053938623791,230,6.22053938623791,3,17099262,2.67649445187467,0,2,3
231,chr11,33757968,33757971,4,-,6.28207345650676,231,6.28207345650676,3,33757969,3.74803758620302,0,3,4
232,chr11,36310974,36310975,2,-,3.58543054280272,232,3.58543054280272,2,36310974,2.52294302302495,0,1,2
233,chr11,45848293,45848295,3,-,17.9529615157356,233,17.9529615157356,3,45848294,12.0468845266162,0,2,3
234,chr11,46867828,46867832,5,-,6.50651099307132,234,6.50651099307132,5,46867829,2.32731072461642,0,4,5
235,chr11,47447798,47447802,5,-,6.1746376517615,235,6.1746376517615,3,47447801,3.27554492927886,0,4,5
236,chr11,59578249,59578250,2,-,2.33697293566862,236,2.33697293566862,2,59578250,1.23205739819134,0,1,2
237,chr11,60674014,60674020,7,-,2.9972332447089,237,2.9972332447089,2,60674014,1.9913559632259,0,6,7
238,chr11,60674057,60674059,3,-,4.17541869067973,238,4.17541869067973,2,60674057,2.77414009180908,0,2,3
239,chr11,61100539,61100542,4,-,2.57698089263619,239,2.57698089263619,2,61100539,1.33080908887854,0,3,4
240,chr11,61560071,61560084,14,-,2.19560954799185,240,2.19560954799185,2,61560071,1.17557535070279,0,13,14
241,chr11,62341362,62341363,2,-,3.24943788393748,241,3.24943788393748,2,62341363,2.22940368664842,0,1,2
242,chr11,62414076,62414088,13,-,21.2283528014005,242,21.2283528014005,8,62414085,8.20278947267478,2,11,10
243,chr11,62446539,62446545,7,-,6.01637153046296,243,6.01637153046296,2,62446545,4.92559591731837,0,6,7
244,chr11,62572911,62572912,2,-,4.72365431111048,244,4.72365431111048,2,62572911,2.73229834788458,0,1,2
245,chr11,64085008,64085032,25,-,31.7313209071178,245,31.7313209071178,11,64085013,5.51962975131394,4,23,20
246,chr11,64546003,64546014,12,-,4.31463494916776,246,4.31463494916776,3,64546003,1.90724007497693,0,11,12
247,chr11,64889597,64889613,17,-,52.099004953259,247,52.099004953259,16,64889606,11.2551705064628,3,13,11
248,chr11,64889655,64889662,8,-,51.8657092823063,248,51.8657092823063,8,64889660,21.4166377033636,2,6,5
